Review_ID,Product_ID,Platform_ID,Issue_ID,Date_ID,Rating,Sentiment_score,RSI
3455,4,1,5,192,4,-0.5423,0.55192
3456,27,2,3,444,2,0.296,0.485
3457,22,2,4,226,4,-0.7115,0.6196000000000002
3458,25,2,1,118,4,-0.1764,0.20556
3459,22,2,1,664,4,0.2263,0.135
3460,28,1,4,130,4,-0.5994,0.5747600000000002
3461,5,1,1,194,4,0.296,0.135
3462,38,1,1,288,3,-0.25,0.31
3463,45,2,1,3,5,0.0,0.06
3464,20,2,1,954,5,0.2263,0.06
3465,18,2,2,792,3,-0.1012,0.45048
3466,10,1,4,444,2,0.0772,0.485
3467,20,1,5,180,5,-0.4215,0.4286
3468,14,2,4,529,4,-0.3412,0.47148
3469,23,2,7,111,2,0.1531,0.485
3470,19,1,7,826,5,-0.5096,0.46384
3471,29,2,4,289,4,-0.5423,0.55192
3472,10,1,1,625,5,0.5719,0.06
3473,16,1,4,449,1,0.5106,0.56
3474,22,1,3,405,1,-0.5096,0.7638400000000001
3475,14,2,8,599,1,0.7269,0.56
3476,15,1,4,660,2,0.4404,0.485
3477,3,2,1,227,4,-0.121,0.1834
3478,20,2,4,650,3,-0.4215,0.5786
3479,38,1,6,341,2,0.7506,0.485
3480,14,2,1,229,3,-0.1531,0.27124
3481,38,1,4,272,4,-0.5423,0.55192
3482,12,2,1,780,5,-0.046,0.0784
3483,1,1,1,376,4,0.4404,0.135
3484,14,2,2,103,3,0.1531,0.41
3485,5,1,4,860,4,-0.5096,0.53884
3486,43,2,6,800,2,-0.4215,0.6536
3487,38,2,1,942,4,0.4767,0.135
3488,40,2,1,516,5,-0.1326,0.11304
3489,6,1,9,26,3,0.3818,0.41
3490,13,2,7,468,3,-0.4767,0.6006800000000001
3491,10,2,4,190,4,-0.5423,0.55192
3492,41,2,1,705,4,0.2263,0.135
3493,14,2,3,437,1,0.9118,0.56
3494,20,1,4,855,3,-0.5096,0.6138400000000002
3495,3,2,1,788,5,-0.5096,0.26384
3496,22,1,1,3,4,0.4404,0.135
3497,5,1,2,514,1,0.4404,0.56
3498,43,1,5,995,4,0.5859,0.335
3499,14,1,1,98,5,-0.0516,0.08064
3500,24,2,4,375,4,-0.5096,0.53884
3501,40,2,7,770,5,0.2263,0.26
3502,19,2,1,799,4,0.0,0.135
3503,25,2,1,862,3,0.8074,0.21
3504,12,1,1,990,4,0.0,0.135
3505,20,1,2,12,3,-0.128,0.4612
3506,20,2,4,574,2,-0.4215,0.6536
3507,41,1,4,746,4,-0.4203,0.50312
3508,2,2,4,365,3,-0.5423,0.6269200000000001
3509,14,1,5,42,4,-0.4215,0.5036
3510,14,1,3,984,2,-0.5423,0.7019200000000001
3511,20,2,9,252,2,0.1779,0.485
3512,3,1,1,1055,3,0.8481,0.21
3513,5,1,4,628,4,-0.5096,0.53884
3514,14,2,2,269,2,-0.5267,0.6956800000000001
3515,9,1,1,244,4,0.743,0.135
3516,14,1,4,464,4,-0.5423,0.55192
3517,12,2,1,396,4,0.872,0.135
3518,23,2,3,571,3,-0.5423,0.6269200000000001
3519,25,1,1,635,4,0.4939,0.135
3520,14,2,3,87,4,-0.8126,0.66004
3521,25,2,2,208,3,-0.5096,0.6138400000000002
3522,22,2,2,681,1,0.0258,0.56
3523,12,1,4,811,4,-0.6902,0.6110800000000001
3524,20,1,4,224,4,-0.5096,0.53884
3525,14,2,1,15,3,0.0,0.21
3526,23,2,7,797,2,-0.5994,0.7247600000000001
3527,32,2,1,58,4,0.0,0.135
3528,1,1,4,435,2,-0.5423,0.7019200000000001
3529,39,1,4,492,4,-0.5096,0.53884
3530,20,1,6,804,2,0.0772,0.485
3531,43,2,1,267,5,0.2263,0.06
3532,15,1,1,698,4,0.2263,0.135
3533,2,2,1,292,5,-0.8405,0.3962
3534,16,2,3,960,2,-0.5096,0.6888400000000001
3535,8,2,5,151,5,0.5862,0.26
3536,6,2,1,158,4,0.4416,0.135
3537,43,1,1,320,5,-0.3818,0.21272
3538,12,1,1,695,4,0.4404,0.135
3539,23,1,1,619,4,0.4019,0.135
3540,20,2,6,56,3,0.7184,0.41
3541,2,2,1,188,5,0.6369,0.06
3542,25,1,4,551,4,-0.7351,0.62904
3543,27,1,1,759,4,0.4019,0.135
3544,41,1,3,605,2,0.0274,0.485
3545,27,1,1,349,4,0.5719,0.135
3546,15,2,1,899,4,0.5719,0.135
3547,3,1,9,833,2,0.4939,0.485
3548,25,2,1,1015,5,0.25,0.06
3549,2,2,1,541,4,0.4767,0.135
3550,18,2,1,682,4,0.5719,0.135
3551,8,2,5,176,4,-0.6802,0.6070800000000001
3552,40,1,1,103,5,0.2263,0.06
3553,22,2,1,575,5,0.0,0.06
3554,40,2,9,414,3,-0.5096,0.6138400000000002
3555,19,1,4,608,4,-0.4215,0.5036
3556,29,2,1,623,5,-0.4215,0.2286
3557,40,1,6,89,3,0.5719,0.41
3558,23,2,4,774,4,-0.4215,0.5036
3559,28,1,1,904,3,0.5719,0.21
3560,14,2,5,355,4,0.0,0.335
3561,18,2,1,681,4,0.743,0.135
3562,49,1,4,98,1,0.2263,0.56
3563,15,1,1,674,4,0.7717,0.135
3564,10,2,4,244,4,-0.5423,0.55192
3565,9,1,4,810,4,-0.4215,0.5036
3566,44,2,1,860,4,0.0,0.135
3567,27,1,1,669,5,0.5719,0.06
3568,6,1,1,334,4,0.4404,0.135
3569,36,1,4,635,1,0.0,0.56
3570,19,1,1,1056,4,0.5859,0.135
3571,20,1,1,792,4,0.0258,0.135
3572,43,2,7,582,3,-0.7502,0.71008
3573,44,1,1,15,4,0.5719,0.135
3574,2,2,1,796,4,0.128,0.135
3575,5,2,1,697,4,0.2263,0.135
3576,17,1,4,322,4,-0.7906,0.65124
3577,2,2,1,724,4,0.743,0.135
3578,18,2,6,655,2,-0.8126,0.8100400000000001
3579,22,2,3,875,1,0.0,0.56
3580,12,2,1,387,4,0.2263,0.135
3581,15,2,1,612,4,0.5719,0.135
3582,38,1,1,773,5,0.5719,0.06
3583,19,1,5,516,4,-0.4939,0.53256
3584,2,2,1,922,5,0.6124,0.06
3585,29,2,4,363,3,-0.6348,0.6639200000000001
3586,41,2,3,739,2,-0.4215,0.6536
3587,2,2,1,1050,5,-0.0258,0.07032
3588,27,2,1,653,4,0.2263,0.135
3589,27,2,1,121,4,0.743,0.135
3590,19,2,5,758,5,0.5574,0.26
3591,3,2,1,592,5,0.128,0.06
3592,2,2,4,652,1,0.3182,0.56
3593,41,1,7,653,5,-0.5096,0.46384
3594,10,1,1,643,4,0.4404,0.135
3595,35,2,1,1057,5,0.0,0.06
3596,22,1,7,941,3,0.5574,0.41
3597,10,1,4,708,3,-0.5423,0.6269200000000001
3598,2,2,5,689,4,-0.5423,0.55192
3599,13,2,1,930,5,-0.2263,0.15052
3600,19,1,4,980,4,-0.4215,0.5036
3601,5,2,9,71,2,0.5719,0.485
3602,5,2,1,993,4,0.2263,0.135
3603,41,2,1,371,4,0.0,0.135
3604,40,1,1,378,5,0.1779,0.06
3605,22,2,4,379,4,-0.5096,0.53884
3606,5,1,1,686,5,0.0,0.06
3607,22,2,10,869,5,-0.5096,0.46384
3608,16,2,1,172,5,-0.1531,0.12124
3609,5,2,1,94,3,0.7003,0.21
3610,12,1,2,56,2,-0.5096,0.6888400000000001
3611,10,1,9,823,1,-0.4215,0.7286000000000001
3612,10,2,9,458,2,-0.5423,0.7019200000000001
3613,41,1,9,235,3,0.2263,0.41
3614,8,1,6,749,4,0.0,0.335
3615,1,2,4,91,4,-0.4215,0.5036
3616,28,2,7,179,4,0.0,0.335
3617,9,2,1,551,5,0.1027,0.06
3618,14,1,1,868,5,0.2732,0.06
3619,30,2,9,395,5,0.7351,0.26
3620,38,2,4,114,1,-0.4215,0.7286000000000001
3621,29,2,1,1058,3,0.7003,0.21
3622,41,1,1,119,4,0.4404,0.135
3623,2,1,1,605,5,0.7184,0.06
3624,23,2,1,972,4,0.0,0.135
3625,24,1,3,206,3,-0.4215,0.5786
3626,27,2,8,328,3,0.0,0.41
3627,24,1,5,898,5,-0.5096,0.46384
3628,41,2,5,1010,4,0.6908,0.335
3629,44,1,4,575,1,0.0,0.56
3630,10,2,5,772,5,-0.862,0.6048
3631,10,1,2,771,3,0.4404,0.41
3632,24,2,5,450,4,0.8126,0.335
3633,19,1,5,435,2,-0.4767,0.6756800000000001
3634,28,1,1,88,4,0.2263,0.135
3635,25,2,3,214,3,-0.3182,0.53728
3636,2,1,7,1059,3,-0.7682,0.7172800000000001
3637,22,2,4,170,4,-0.5423,0.55192
3638,19,2,1,473,4,0.7003,0.135
3639,5,2,4,308,2,-0.5267,0.6956800000000001
3640,27,1,10,721,4,0.2263,0.335
3641,2,1,4,746,4,-0.4215,0.5036
3642,23,1,4,637,4,-0.4215,0.5036
3643,39,2,1,956,4,0.7845,0.135
3644,23,1,9,795,2,0.4728,0.485
3645,43,1,3,502,5,-0.5423,0.47692
3646,16,2,1,800,4,0.2023,0.135
3647,23,1,2,155,3,0.2023,0.41
3648,27,2,5,684,4,0.0,0.335
3649,10,2,1,209,5,0.5423,0.06
3650,2,2,4,845,3,-0.5423,0.6269200000000001
3651,41,1,1,736,4,0.2263,0.135
3652,38,1,9,624,2,0.7717,0.485
3653,5,2,9,187,2,-0.5096,0.6888400000000001
3654,4,1,1,100,4,0.0,0.135
3655,27,1,1,850,4,-0.2249,0.22496
3656,44,1,6,626,2,-0.6705,0.7532000000000001
3657,14,2,9,956,4,0.4404,0.335
3658,8,2,6,469,1,-0.4019,0.7207600000000001
3659,8,1,1,854,5,-0.0243,0.06972
3660,41,2,1,511,4,0.4939,0.135
3661,5,1,3,275,3,0.8316,0.41
3662,40,2,1,562,4,0.7003,0.135
3663,20,2,7,690,3,-0.296,0.5284
3664,39,1,4,931,4,-0.4215,0.5036
3665,27,1,4,45,4,-0.8089,0.65856
3666,3,2,4,246,3,-0.4939,0.6075600000000001
3667,16,2,1,764,5,-0.6808,0.33232
3668,20,2,1,86,5,0.743,0.06
3669,2,2,3,885,2,0.2023,0.485
3670,29,1,7,693,4,-0.4215,0.5036
3671,12,2,1,1057,4,0.6597,0.135
3672,5,2,1,723,3,-0.2023,0.29092
3673,20,1,1,945,4,0.0,0.135
3674,19,2,1,585,5,0.3612,0.06
3675,40,2,1,307,5,-0.4272,0.23088
3676,29,2,1,807,5,-0.5994,0.29976
3677,3,2,7,71,3,-0.1027,0.45108
3678,16,1,1,5,5,0.0,0.06
3679,40,2,5,725,3,-0.5423,0.6269200000000001
3680,5,1,1,9,4,0.4404,0.135
3681,40,2,4,39,4,-0.5096,0.53884
3682,20,1,1,919,5,-0.7779,0.37116
3683,39,2,1,383,4,-0.0772,0.16588
3684,19,2,2,589,2,0.5859,0.485
3685,31,2,10,959,5,0.5859,0.26
3686,14,1,1,270,5,-0.2023,0.14092
3687,15,2,1,642,4,0.3612,0.135
3688,25,2,1,231,4,0.6908,0.135
3689,40,1,1,65,4,-0.2023,0.21592
3690,1,1,1,273,4,0.0,0.135
3691,12,1,1,682,5,-0.4367,0.23468
3692,6,1,5,465,3,-0.3818,0.5627200000000001
3693,34,1,7,44,2,0.6369,0.485
3694,32,2,4,919,2,0.0,0.485
3695,15,1,3,652,3,-0.144,0.4676
3696,15,1,6,1060,3,0.7964,0.41
3697,18,1,1,222,4,0.5719,0.135
3698,10,1,1,888,5,-0.5423,0.27692
3699,8,1,1,964,5,0.5719,0.06
3700,6,1,1,1025,5,0.7906,0.06
3701,36,1,1,890,4,0.0,0.135
3702,27,1,1,902,5,0.2263,0.06
3703,10,2,7,910,3,-0.7096,0.69384
3704,36,1,7,1061,4,0.0,0.335
3705,40,1,4,536,4,-0.5096,0.53884
3706,27,2,7,574,3,0.1531,0.41
3707,40,2,4,995,3,-0.4588,0.59352
3708,41,1,6,948,3,-0.6705,0.6782000000000001
3709,22,1,1,825,4,0.4404,0.135
3710,41,2,1,403,3,0.4404,0.21
3711,23,2,6,360,3,-0.25,0.51
3712,24,2,4,558,2,0.2263,0.485
3713,6,1,1,630,4,0.0,0.135
3714,15,1,1,487,5,0.1531,0.06
3715,23,1,1,29,5,0.6705,0.06
3716,9,2,4,620,2,0.4404,0.485
3717,23,1,7,530,2,-0.7502,0.78508
3718,46,2,1,151,4,-0.1695,0.2028
3719,24,1,6,151,1,0.4404,0.56
3720,19,1,1,53,4,0.7351,0.135
3721,12,1,6,265,4,0.2263,0.335
3722,25,1,6,3,3,0.25,0.41
3723,6,2,4,986,4,-0.5096,0.53884
3724,27,1,5,748,5,0.2263,0.26
3725,19,1,2,211,1,0.8316,0.56
3726,13,2,7,570,2,0.2732,0.485
3727,14,1,7,8,5,0.7269,0.26
3728,24,2,6,953,3,0.507,0.41
3729,41,1,1,151,5,-0.5096,0.26384
3730,8,1,1,318,5,0.6808,0.06
3731,20,2,1,123,4,0.25,0.135
3732,44,2,1,499,4,0.5719,0.135
3733,18,1,1,614,4,0.0,0.135
3734,8,1,1,398,3,0.6124,0.21
3735,12,1,1,984,4,-0.2025,0.216
3736,47,1,4,232,1,-0.1695,0.6278000000000001
3737,20,1,1,381,4,0.2263,0.135
3738,27,1,1,1051,5,0.7783,0.06
3739,10,2,5,223,5,-0.4939,0.45756
3740,10,2,1,920,3,0.4019,0.21
3741,3,2,2,484,3,-0.7481,0.7092400000000001
3742,44,1,5,1010,1,0.2263,0.56
3743,20,1,2,105,3,0.0772,0.41
3744,6,1,1,992,5,-0.4215,0.2286
3745,12,1,1,76,3,0.2263,0.21
3746,17,2,1,618,3,0.2263,0.21
3747,12,1,7,1017,1,-0.296,0.6784000000000001
3748,12,1,1,901,4,0.4939,0.135
3749,44,2,4,821,4,-0.4215,0.5036
3750,22,2,4,762,3,-0.5096,0.6138400000000002
3751,23,2,4,4,4,-0.3182,0.46228
3752,15,2,1,801,3,-0.0844,0.24376
3753,3,2,8,63,5,0.4404,0.26
3754,10,2,7,382,4,-0.5096,0.53884
3755,16,2,1,688,4,0.4404,0.135
3756,40,2,6,512,3,0.0516,0.41
3757,19,1,4,585,2,-0.4215,0.6536
3758,41,1,9,807,4,-0.34,0.471
3759,24,2,4,982,4,-0.4939,0.53256
3760,4,2,1,149,4,0.7884,0.135
3761,15,1,4,509,4,-0.4215,0.5036
3762,9,1,1,766,3,0.2263,0.21
3763,43,1,1,275,5,-0.05,0.08
3764,5,2,5,268,4,0.5719,0.335
3765,24,2,1,147,4,0.0,0.135
3766,29,1,1,143,4,0.5719,0.135
3767,4,1,4,71,2,0.6894,0.485
3768,3,2,1,1054,5,0.743,0.06
3769,9,2,1,1062,5,-0.5096,0.26384
3770,40,2,1,288,5,0.5267,0.06
3771,14,1,1,820,5,0.6597,0.06
3772,8,1,1,659,5,0.5719,0.06
3773,20,1,9,891,1,0.128,0.56
3774,43,2,1,43,5,-0.2946,0.17784
3775,15,2,4,1010,2,0.4404,0.485
3776,16,2,4,1050,4,-0.5096,0.53884
3777,16,2,1,135,4,0.2023,0.135
3778,43,2,6,907,4,0.128,0.335
3779,2,2,6,887,3,0.4404,0.41
3780,27,2,1,705,4,0.4404,0.135
3781,4,2,8,994,5,-0.4215,0.4286
3782,40,2,1,604,5,0.4404,0.06
3783,14,2,1,444,5,-0.296,0.1784
3784,13,2,1,758,4,0.7184,0.135
3785,3,2,1,14,4,0.5719,0.135
3786,3,2,11,280,4,-0.4215,0.5036
3787,40,1,4,1029,1,-0.5096,0.7638400000000001
3788,14,1,4,817,2,0.2023,0.485
3789,5,2,7,1063,2,-0.7502,0.78508
3790,2,1,1,459,5,0.4404,0.06
3791,31,2,4,644,2,0.4404,0.485
3792,41,1,9,917,3,0.7096,0.41
3793,20,2,1,131,4,-0.0516,0.15564
3794,42,1,1,949,5,0.7778,0.06
3795,15,2,1,540,4,0.296,0.135
3796,36,1,4,110,4,-0.3818,0.48772
3797,20,1,1,501,4,0.7906,0.135
3798,49,2,4,846,1,0.0,0.56
3799,5,2,1,973,5,-0.0258,0.07032
3800,28,2,5,642,5,0.2263,0.26
3801,43,2,1,521,4,0.8176,0.135
3802,27,2,1,321,5,0.4404,0.06
3803,16,1,11,4,5,0.2263,0.26
3804,15,1,4,921,2,0.4404,0.485
3805,8,1,3,329,2,-0.2008,0.56532
3806,25,2,6,85,3,0.5719,0.41
3807,16,1,6,70,3,0.25,0.41
3808,3,2,5,752,4,0.4404,0.335
3809,14,2,2,808,2,0.34,0.485
3810,27,2,2,76,3,0.2263,0.41
3811,40,2,4,27,4,-0.4215,0.5036
3812,22,1,1,372,4,0.4404,0.135
3813,15,2,4,1064,2,0.2263,0.485
3814,12,2,1,750,5,-0.0772,0.09088
3815,5,1,4,1038,2,-0.0757,0.51528
3816,16,1,1,1041,5,0.4404,0.06
3817,3,2,1,163,4,0.4404,0.135
3818,38,2,3,398,3,-0.5423,0.6269200000000001
3819,27,1,1,172,4,0.8461,0.135
3820,24,1,1,1033,4,0.7783,0.135
3821,14,1,1,671,4,0.2263,0.135
3822,16,1,1,430,5,0.4404,0.06
3823,27,2,9,217,3,-0.4215,0.5786
3824,41,1,1,290,4,0.6808,0.135
3825,36,1,4,379,4,-0.4215,0.5036
3826,5,1,1,157,5,-0.5423,0.27692
3827,12,1,4,206,1,-0.1695,0.6278000000000001
3828,20,2,5,360,5,0.7334,0.26
3829,6,1,1,990,4,0.765,0.135
3830,44,1,1,975,4,0.2263,0.135
3831,28,2,1,479,4,-0.1935,0.2124
3832,2,2,2,38,2,-0.5423,0.7019200000000001
3833,12,2,1,344,5,-0.0516,0.08064
3834,27,2,3,776,3,0.0,0.41
3835,17,2,4,1041,3,-0.5423,0.6269200000000001
3836,19,1,4,129,4,-0.4215,0.5036
3837,41,1,6,296,2,-0.5096,0.6888400000000001
3838,27,1,3,10,3,-0.8481,0.7492400000000001
3839,18,1,7,534,3,0.2732,0.41
3840,23,2,9,266,3,0.2263,0.41
3841,10,1,4,924,4,-0.4215,0.5036
3842,20,2,1,170,4,0.0516,0.135
3843,19,1,1,75,5,0.4404,0.06
3844,13,2,1,412,3,0.6597,0.21
3845,40,2,1,596,5,0.7845,0.06
3846,6,2,5,590,4,-0.128,0.3862
3847,41,1,5,1004,4,-0.4215,0.5036
3848,10,2,2,206,2,0.6908,0.485
3849,14,2,1,918,5,0.4404,0.06
3850,41,2,1,817,5,-0.5667,0.28668
3851,41,1,1,1,4,0.5719,0.135
3852,43,1,4,176,4,-0.7717,0.64368
3853,1,1,4,825,2,-0.4939,0.6825600000000001
3854,5,1,1,922,4,0.5719,0.135
3855,22,2,4,553,4,-0.5096,0.53884
3856,9,1,1,623,5,-0.5423,0.27692
3857,27,2,8,59,5,0.5719,0.26
3858,10,2,6,870,2,-0.4493,0.66472
3859,8,2,4,509,2,-0.5423,0.7019200000000001
3860,19,2,1,194,4,0.4404,0.135
3861,3,1,1,345,4,0.2023,0.135
3862,5,1,1,567,4,0.2263,0.135
3863,4,2,1,220,5,0.7906,0.06
3864,4,1,4,1026,2,0.7003,0.485
3865,19,2,4,324,4,-0.5096,0.53884
3866,13,2,1,864,5,0.296,0.06
3867,20,1,3,278,1,0.0516,0.56
3868,20,2,7,557,3,-0.7759,0.7203600000000001
3869,23,2,9,517,3,0.5574,0.41
3870,20,2,1,130,5,0.0,0.06
3871,8,1,7,967,5,-0.4215,0.4286
3872,9,2,8,391,3,0.7506,0.41
3873,40,1,9,417,2,0.4404,0.485
3874,10,1,1,56,5,0.1139,0.06
3875,15,1,2,381,3,0.2263,0.41
3876,23,1,1,645,5,0.4404,0.06
3877,4,1,4,4,4,-0.5096,0.53884
3878,23,1,1,1043,4,0.2263,0.135
3879,41,2,1,902,4,-0.1027,0.17608
3880,1,2,1,446,5,0.2023,0.06
3881,15,2,1,1049,5,-0.2023,0.14092
3882,20,2,4,755,4,-0.5096,0.53884
3883,22,1,1,779,5,0.2023,0.06
3884,20,1,1,687,5,-0.5096,0.26384
3885,12,1,1,200,5,0.0516,0.06
3886,19,1,1,1065,4,0.0,0.135
3887,1,1,4,583,2,-0.0772,0.51588
3888,20,1,5,178,5,0.0,0.26
3889,25,2,2,837,3,0.4404,0.41
3890,14,1,1,81,4,0.5719,0.135
3891,23,1,4,105,1,0.4404,0.56
3892,41,1,3,672,1,-0.1779,0.6311599999999999
3893,18,1,1,411,5,0.4404,0.06
3894,14,2,5,61,5,0.7964,0.26
3895,44,2,9,807,1,-0.5096,0.7638400000000001
3896,24,1,1,1024,4,0.6249,0.135
3897,18,2,1,592,5,0.7003,0.06
3898,9,2,3,175,3,0.4404,0.41
3899,16,1,4,553,2,0.296,0.485
3900,9,2,1,1066,4,0.0,0.135
3901,3,1,1,520,5,-0.4215,0.2286
3902,1,2,1,597,5,0.34,0.06
3903,5,1,1,23,4,0.5719,0.135
3904,41,2,1,932,4,-0.296,0.2534
3905,24,1,6,344,3,-0.7046,0.69184
3906,23,2,1,330,3,0.4588,0.21
3907,36,2,1,82,5,-0.0571,0.08284
3908,25,1,4,417,4,-0.4215,0.5036
3909,22,2,4,1050,4,-0.5096,0.53884
3910,43,2,9,605,3,0.2263,0.41
3911,17,2,1,1061,4,0.34,0.135
3912,20,2,6,391,1,0.5719,0.56
3913,18,2,4,1005,4,-0.4168,0.5017199999999999
3914,3,1,7,814,3,0.0772,0.41
3915,20,1,1,518,5,0.5859,0.06
3916,2,2,1,911,4,0.836,0.135
3917,2,1,7,854,3,-0.4767,0.6006800000000001
3918,12,1,1,856,5,0.4404,0.06
3919,20,1,1,691,5,-0.1516,0.12064
3920,29,2,1,866,5,0.5719,0.06
3921,20,1,4,799,4,-0.5096,0.53884
3922,14,1,2,654,2,-0.5096,0.6888400000000001
3923,24,1,6,767,3,-0.5096,0.6138400000000002
3924,36,1,1,546,4,0.3612,0.135
3925,43,2,1,97,3,0.8934,0.21
3926,40,1,1,607,3,-0.25,0.31
3927,6,1,6,25,4,0.5719,0.335
3928,5,1,1,150,5,-0.5423,0.27692
3929,36,1,6,315,1,0.0,0.56
3930,6,2,1,330,5,0.8402,0.06
3931,20,1,1,992,4,0.2263,0.135
3932,22,2,9,469,1,0.0,0.56
3933,36,2,1,434,5,0.4404,0.06
3934,16,2,1,848,4,0.4588,0.135
3935,20,1,7,443,1,-0.765,0.8660000000000001
3936,28,1,4,505,2,0.0,0.485
3937,25,2,2,140,3,0.2263,0.41
3938,39,2,1,515,4,0.4404,0.135
3939,20,1,1,881,4,0.6249,0.135
3940,2,1,6,718,2,-0.6705,0.7532000000000001
3941,16,1,1,384,4,0.5719,0.135
3942,18,1,1,477,4,0.0772,0.135
3943,12,1,1,255,4,-0.1764,0.20556
3944,9,2,3,776,1,-0.0772,0.5908800000000001
3945,10,1,1,109,5,0.0788,0.06
3946,5,1,1,948,4,0.34,0.135
3947,36,1,5,1067,5,0.4404,0.26
3948,41,2,1,533,4,0.0,0.135
3949,20,1,1,334,4,0.4404,0.135
3950,3,2,1,741,3,-0.128,0.2612
3951,15,1,9,651,3,-0.4215,0.5786
3952,39,2,9,716,1,-0.5423,0.77692
3953,12,1,1,671,5,-0.4215,0.2286
3954,48,1,1,169,4,0.7579,0.135
3955,49,2,4,40,2,0.7579,0.485
3956,15,1,5,977,3,0.3612,0.41
3957,3,1,1,1029,4,0.2732,0.135
3958,1,1,1,930,5,-0.0772,0.09088
3959,8,1,4,370,2,-0.1295,0.5367999999999999
3960,15,1,5,853,5,0.4404,0.26
3961,20,2,9,838,1,-0.0516,0.58064
3962,12,1,4,417,1,0.0,0.56
3963,3,1,9,695,2,-0.4215,0.6536
3964,3,2,1,447,4,0.2263,0.135
3965,34,1,4,718,1,0.0,0.56
3966,1,1,1,515,5,-0.2008,0.14032
3967,5,1,1,161,4,0.5719,0.135
3968,16,1,5,748,5,0.4939,0.26
3969,44,1,9,981,2,-0.2718,0.59372
3970,20,1,2,697,3,-0.4215,0.5786
3971,15,2,4,98,2,0.34,0.485
3972,12,1,9,877,3,-0.5096,0.6138400000000002
3973,41,1,1,1068,4,0.5719,0.135
3974,38,2,1,64,5,0.2263,0.06
3975,10,1,10,313,3,0.0,0.41
3976,22,1,1,246,4,0.1027,0.135
3977,19,1,1,327,5,-0.4847,0.25388
3978,17,2,1,157,3,0.765,0.21
3979,6,2,6,342,1,0.2263,0.56
3980,20,1,1,629,5,0.0516,0.06
3981,38,1,3,29,3,-0.6124,0.65496
3982,28,1,4,1049,4,-0.5096,0.53884
3983,43,2,6,42,3,0.0516,0.41
3984,40,2,1,961,4,0.1531,0.135
3985,23,1,1,18,3,0.0258,0.21
3986,8,2,1,60,5,-0.3182,0.18728
3987,40,1,1,806,4,0.743,0.135
3988,15,1,4,453,4,-0.5423,0.55192
3989,3,1,6,19,3,0.2263,0.41
3990,29,2,1,721,4,0.5719,0.135
3991,2,1,3,163,4,-0.3818,0.48772
3992,3,1,9,934,3,0.4588,0.41
3993,22,1,1,444,5,-0.4215,0.2286
3994,20,2,2,28,2,0.7351,0.485
3995,12,1,4,342,3,-0.7096,0.69384
3996,20,2,1,692,4,0.4404,0.135
3997,16,2,4,103,4,-0.5423,0.55192
3998,41,1,8,973,4,-0.128,0.3862
3999,14,1,1,1024,5,0.0,0.06
4000,9,1,3,443,3,0.2263,0.41
4001,15,1,4,483,4,-0.5096,0.53884
4002,14,2,6,671,1,-0.4939,0.75756
4003,23,1,5,821,4,0.5106,0.335
4004,35,2,4,7,2,0.2263,0.485
4005,39,2,4,198,4,-0.4215,0.5036
4006,5,2,1,179,5,-0.4215,0.2286
4007,15,2,1,1069,3,0.2263,0.21
4008,36,1,1,799,3,0.4404,0.21
4009,40,1,5,1070,3,-0.5267,0.6206800000000001
4010,10,2,1,916,5,0.0,0.06
4011,41,1,7,783,4,0.0,0.335
4012,40,2,6,757,2,-0.6369,0.73976
4013,43,1,1,349,4,-0.2008,0.21532
4014,3,2,3,692,2,0.2263,0.485
4015,15,1,4,156,4,-0.6249,0.5849600000000001
4016,2,2,2,459,3,0.2263,0.41
4017,10,1,1,643,4,0.4404,0.135
4018,25,1,1,21,5,-0.4215,0.2286
4019,8,1,7,228,2,-0.0516,0.50564
4020,19,2,1,199,4,0.4019,0.135
4021,43,2,1,216,4,-0.296,0.2534
4022,10,1,4,946,4,-0.5423,0.55192
4023,44,2,2,374,3,0.4404,0.41
4024,24,1,1,1040,5,-0.2732,0.1692799999999999
4025,14,2,4,361,2,-0.4215,0.6536
4026,15,2,1,738,5,-0.5423,0.27692
4027,10,2,6,885,1,0.25,0.56
4028,12,1,1,1071,5,-0.0772,0.09088
4029,4,1,7,336,3,0.1027,0.41
4030,2,1,1,1010,3,0.1779,0.21
4031,2,2,5,984,3,-0.1764,0.48056
4032,23,1,1,1054,3,0.5267,0.21
4033,18,1,7,322,5,0.0516,0.26
4034,42,2,3,456,3,0.0,0.41
4035,22,1,2,552,3,0.4404,0.41
4036,39,2,1,1072,4,-0.0258,0.14532
4037,16,1,4,1073,2,0.4019,0.485
4038,16,1,7,125,4,0.4404,0.335
4039,19,2,1,685,4,0.2406,0.135
4040,24,2,1,938,4,0.128,0.135
4041,39,1,5,465,3,0.5719,0.41
4042,19,1,4,825,4,-0.4215,0.5036
4043,19,2,1,970,4,0.4019,0.135
4044,16,2,10,675,3,0.2263,0.41
4045,19,2,7,367,3,-0.296,0.5284
4046,12,1,1,1011,4,0.5423,0.135
4047,27,1,1,517,4,0.7506,0.135
4048,38,2,2,320,1,0.4404,0.56
4049,10,1,1,191,5,0.4019,0.06
4050,5,2,1,174,4,0.1818,0.135
4051,13,2,5,1021,5,-0.862,0.6048
4052,34,1,5,807,2,-0.4767,0.6756800000000001
4053,14,1,1,494,4,-0.296,0.2534
4054,29,1,1,858,5,-0.4215,0.2286
4055,39,2,1,107,5,-0.5423,0.27692
4056,18,2,3,861,3,-0.5423,0.6269200000000001
